,title,rating,url
4214,Chocolate-Strawberry Ganache ,4.4,https://www.epicurious.com/search?q=Chocolate-Strawberry+Ganache
4215,Wild Rice Stuffing with Wild Mushrooms ,4.4,https://www.epicurious.com/search?q=Wild+Rice+Stuffing+with+Wild+Mushrooms
4216,Fig-Braised Chicken with Spiced Walnuts ,3.8,https://www.epicurious.com/search?q=Fig-Braised+Chicken+with+Spiced+Walnuts
4217,Parmesan Chicken Cutlets ,5.0,https://www.epicurious.com/search?q=Parmesan+Chicken+Cutlets
4218,"Roasted Potatoes, Shallots, and Kale with Caramelized Garlic Dressing ",3.8,"https://www.epicurious.com/search?q=Roasted+Potatoes,+Shallots,+and+Kale+with+Caramelized+Garlic+Dressing"
4219,"Bruschetta with Goat Cheese, Roasted Pepper, and Basil ",4.4,"https://www.epicurious.com/search?q=Bruschetta+with+Goat+Cheese,+Roasted+Pepper,+and+Basil"
4220,Clementines in Ginger Syrup ,4.4,https://www.epicurious.com/search?q=Clementines+in+Ginger+Syrup
4221,Garlic Rosemary-Marinated Lamb Chops ,4.4,https://www.epicurious.com/search?q=Garlic+Rosemary-Marinated+Lamb+Chops
4222,Tricked-Up Brisket Rub ,4.4,https://www.epicurious.com/search?q=Tricked-Up+Brisket+Rub
4223,Shrimp and Noodle Stir Fry ,3.1,https://www.epicurious.com/search?q=Shrimp+and+Noodle+Stir+Fry
4224,Pan-Seared Tilapia with Chile Lime Butter ,4.4,https://www.epicurious.com/search?q=Pan-Seared+Tilapia+with+Chile+Lime+Butter
4225,Shrimp Sates with Greek Garlic Sauce ,3.8,https://www.epicurious.com/search?q=Shrimp+Sates+with+Greek+Garlic+Sauce
4226,Grapefruit with Chile and Rosemary ,5.0,https://www.epicurious.com/search?q=Grapefruit+with+Chile+and+Rosemary
4227,Pork and Pumpkin Stew ,4.4,https://www.epicurious.com/search?q=Pork+and+Pumpkin+Stew
4228,Marinated Leg of Lamb ,5.0,https://www.epicurious.com/search?q=Marinated+Leg+of+Lamb
4229,Turkey Giblet Gravy ,3.8,https://www.epicurious.com/search?q=Turkey+Giblet+Gravy
4230,Curried Chili Shrimp ,3.8,https://www.epicurious.com/search?q=Curried+Chili+Shrimp
4231,Pork Tenderloin with Spiced Rhubarb Chutney ,5.0,https://www.epicurious.com/search?q=Pork+Tenderloin+with+Spiced+Rhubarb+Chutney
4232,Frangipane Tart with Strawberries and Raspberries ,4.4,https://www.epicurious.com/search?q=Frangipane+Tart+with+Strawberries+and+Raspberries
4233,Spring Greens with Roasted Beets and Blood Oranges ,4.4,https://www.epicurious.com/search?q=Spring+Greens+with+Roasted+Beets+and+Blood+Oranges
4234,Frozen Lemon Cream Meringue Cake ,5.0,https://www.epicurious.com/search?q=Frozen+Lemon+Cream+Meringue+Cake
4235,Classic Posole ,4.4,https://www.epicurious.com/search?q=Classic+Posole
4236,Pasta and Cauliflower Soup Federica ,4.4,https://www.epicurious.com/search?q=Pasta+and+Cauliflower+Soup+Federica
4237,Roasted Monkfish with Fennel-Saffron Compote ,4.4,https://www.epicurious.com/search?q=Roasted+Monkfish+with+Fennel-Saffron+Compote
4238,Gingered Lemon Almond Squares ,3.8,https://www.epicurious.com/search?q=Gingered+Lemon+Almond+Squares
4239,English Pea Hummus ,0.0,https://www.epicurious.com/search?q=English+Pea+Hummus
4240,Pepper-Crusted Steak with Horseradish Cream on Grilled Garlic Crostini ,5.0,https://www.epicurious.com/search?q=Pepper-Crusted+Steak+with+Horseradish+Cream+on+Grilled+Garlic+Crostini
4241,Root Vegetable Tarte Tatin ,5.0,https://www.epicurious.com/search?q=Root+Vegetable+Tarte+Tatin
4242,Tamarind-Glazed Black Cod with Habanero-Orange Salsa ,4.4,https://www.epicurious.com/search?q=Tamarind-Glazed+Black+Cod+with+Habanero-Orange+Salsa
4243,Chocolate-Nut Tart with Dried Fruit ,3.8,https://www.epicurious.com/search?q=Chocolate-Nut+Tart+with+Dried+Fruit
4244,Chipotle Cheese Fondue ,4.4,https://www.epicurious.com/search?q=Chipotle+Cheese+Fondue
4245,Whiskey Flip ,5.0,https://www.epicurious.com/search?q=Whiskey+Flip
4246,Mussels with Roasted Potatoes ,3.8,https://www.epicurious.com/search?q=Mussels+with+Roasted+Potatoes
4247,Roasted Cauliflower with Onions and Fennel ,4.4,https://www.epicurious.com/search?q=Roasted+Cauliflower+with+Onions+and+Fennel
4248,Streusel Küchen ,4.4,https://www.epicurious.com/search?q=Streusel+Küchen
4249,Raspberry Mint Vinegar ,5.0,https://www.epicurious.com/search?q=Raspberry+Mint+Vinegar
4250,Mahogany Beef Stew with Red Wine and Hoisin Sauce ,4.4,https://www.epicurious.com/search?q=Mahogany+Beef+Stew+with+Red+Wine+and+Hoisin+Sauce
4251,Green Onion-Jalapeño Cornbread ,4.4,https://www.epicurious.com/search?q=Green+Onion-Jalapeño+Cornbread
4252,Salmon Hash with Horseradish-Dill Cream ,3.8,https://www.epicurious.com/search?q=Salmon+Hash+with+Horseradish-Dill+Cream
4253,Rice Flaked Red Snapper with Roasted Chile Sauce ,3.8,https://www.epicurious.com/search?q=Rice+Flaked+Red+Snapper+with+Roasted+Chile+Sauce
4254,Green Bean and Red Onion Salad with Radish Dressing ,4.4,https://www.epicurious.com/search?q=Green+Bean+and+Red+Onion+Salad+with+Radish+Dressing
4255,Apple Fritters with Orange Glaze ,0.0,https://www.epicurious.com/search?q=Apple+Fritters+with+Orange+Glaze
4256,Mushroom Sauté with Goat Cheese Crostini ,4.4,https://www.epicurious.com/search?q=Mushroom+Sauté+with+Goat+Cheese+Crostini
4257,Corn-Jalapeño Fritters ,5.0,https://www.epicurious.com/search?q=Corn-Jalapeño+Fritters
4258,"Chocolate Fondue with Candied Orange Peel, Raspberries, and Almond Macaroons ",3.8,"https://www.epicurious.com/search?q=Chocolate+Fondue+with+Candied+Orange+Peel,+Raspberries,+and+Almond+Macaroons"
4259,Lemon Coleslaw ,3.8,https://www.epicurious.com/search?q=Lemon+Coleslaw
4260,Smoked Oyster and Potato Salad with Arugula ,4.4,https://www.epicurious.com/search?q=Smoked+Oyster+and+Potato+Salad+with+Arugula
4261,"Tomato, Cucumber, and Pita Salad ",4.4,"https://www.epicurious.com/search?q=Tomato,+Cucumber,+and+Pita+Salad"
4262,Barbecued Ribs with Corn and Black-Eyed-Pea Salad ,1.2,https://www.epicurious.com/search?q=Barbecued+Ribs+with+Corn+and+Black-Eyed-Pea+Salad
4263,Couscous with Fresh Cilantro and Lemon Juice ,3.8,https://www.epicurious.com/search?q=Couscous+with+Fresh+Cilantro+and+Lemon+Juice
4264,Tropical Fruit Fantasy ,4.4,https://www.epicurious.com/search?q=Tropical+Fruit+Fantasy
4265,Fresh Oranges with Spiced Red Wine Syrup ,4.4,https://www.epicurious.com/search?q=Fresh+Oranges+with+Spiced+Red+Wine+Syrup
4266,Old-Fashioned Butterscotch Pudding ,5.0,https://www.epicurious.com/search?q=Old-Fashioned+Butterscotch+Pudding
4267,Grilled Coconut Poundcake Sundaes With Tropical Fruit ,4.4,https://www.epicurious.com/search?q=Grilled+Coconut+Poundcake+Sundaes+With+Tropical+Fruit
4268,Peach-Amaretto Sundaes ,4.4,https://www.epicurious.com/search?q=Peach-Amaretto+Sundaes
4269,Plum Applesauce ,5.0,https://www.epicurious.com/search?q=Plum+Applesauce
4270,Strawberry-Rhubarb Shortcakes ,4.4,https://www.epicurious.com/search?q=Strawberry-Rhubarb+Shortcakes
4271,Flaky Pie Crust Dough ,3.8,https://www.epicurious.com/search?q=Flaky+Pie+Crust+Dough
4272,Four-Layer Pumpkin Cake with Orange-Cream Cheese Frosting ,4.4,https://www.epicurious.com/search?q=Four-Layer+Pumpkin+Cake+with+Orange-Cream+Cheese+Frosting
4273,Cornmeal Buttermilk Waffles Nesbitt ,4.4,https://www.epicurious.com/search?q=Cornmeal+Buttermilk+Waffles+Nesbitt
4274,Lemon Lime Curd ,3.1,https://www.epicurious.com/search?q=Lemon+Lime+Curd
4275,"Sausage, Sourdough, and Bell Pepper Spiedini ",4.4,"https://www.epicurious.com/search?q=Sausage,+Sourdough,+and+Bell+Pepper+Spiedini"
4276,Fish Cakes with Shrimp and Smoked Salmon ,3.8,https://www.epicurious.com/search?q=Fish+Cakes+with+Shrimp+and+Smoked+Salmon
4277,"Piña Colada Mousses with Almond Tuiles, Coconut Sauce, and Rapberry Coulis ",0.0,"https://www.epicurious.com/search?q=Piña+Colada+Mousses+with+Almond+Tuiles,+Coconut+Sauce,+and+Rapberry+Coulis"
4278,Candied Cashews ,5.0,https://www.epicurious.com/search?q=Candied+Cashews
4279,Rosemary Cookies with Tomato Jam ,4.4,https://www.epicurious.com/search?q=Rosemary+Cookies+with+Tomato+Jam
4280,Gratin Dauphinoise (Scalloped Potatoes) ,3.8,https://www.epicurious.com/search?q=Gratin+Dauphinoise+(Scalloped+Potatoes)
4281,Shrimp de Jonghe ,4.4,https://www.epicurious.com/search?q=Shrimp+de+Jonghe
4282,Shrimp and Mushroom Quinoa Risotto ,4.4,https://www.epicurious.com/search?q=Shrimp+and+Mushroom+Quinoa+Risotto
4283,Shredded Beef Flautas ,4.4,https://www.epicurious.com/search?q=Shredded+Beef+Flautas
4284,Couscous and Feta Stuffed Peppers ,4.4,https://www.epicurious.com/search?q=Couscous+and+Feta+Stuffed+Peppers
4285,Sirloin Steak with Tomato and Cilantro Sauce ,4.4,https://www.epicurious.com/search?q=Sirloin+Steak+with+Tomato+and+Cilantro+Sauce
4286,Black Bottom Oatmeal Pie ,5.0,https://www.epicurious.com/search?q=Black+Bottom+Oatmeal+Pie
4287,Tarragon Mayonnaise ,5.0,https://www.epicurious.com/search?q=Tarragon+Mayonnaise
4288,Tea Bread with Vine Fruit and Pine Nuts ,2.5,https://www.epicurious.com/search?q=Tea+Bread+with+Vine+Fruit+and+Pine+Nuts
4289,Moroccan-Style Roast Chicken ,3.8,https://www.epicurious.com/search?q=Moroccan-Style+Roast+Chicken
4290,"Grilled Sweet Potatoes, Onion, and Bell Pepper with Thyme Vinaigrette ",3.1,"https://www.epicurious.com/search?q=Grilled+Sweet+Potatoes,+Onion,+and+Bell+Pepper+with+Thyme+Vinaigrette"
4291,Chicken Vesuvio ,3.8,https://www.epicurious.com/search?q=Chicken+Vesuvio
4292,Toasted Pita Thins ,4.4,https://www.epicurious.com/search?q=Toasted+Pita+Thins
4293,Bourbon Cranberry Sauce ,5.0,https://www.epicurious.com/search?q=Bourbon+Cranberry+Sauce
4294,"Cavatappi with Tomatoes, Arugula, and Ricotta ",5.0,"https://www.epicurious.com/search?q=Cavatappi+with+Tomatoes,+Arugula,+and+Ricotta"
4295,Cedar Planked Salmon with Maple Glaze and Mustard Mashed Potatoes ,4.4,https://www.epicurious.com/search?q=Cedar+Planked+Salmon+with+Maple+Glaze+and+Mustard+Mashed+Potatoes
4296,Chocolate-Almond Soufflé Torte ,4.4,https://www.epicurious.com/search?q=Chocolate-Almond+Soufflé+Torte
4297,Banana Cream Pie with Salty Bourbon Caramel ,4.4,https://www.epicurious.com/search?q=Banana+Cream+Pie+with+Salty+Bourbon+Caramel
4298,Chilaquiles in Chipotle Sauce ,3.8,https://www.epicurious.com/search?q=Chilaquiles+in+Chipotle+Sauce
4299,Quinoa and Bulgur Salad with Feta ,3.8,https://www.epicurious.com/search?q=Quinoa+and+Bulgur+Salad+with+Feta
4300,Simple Syrup ,5.0,https://www.epicurious.com/search?q=Simple+Syrup
4301,"Red Cabbage, Blue Cheese, and Walnut Empañadas ",3.8,"https://www.epicurious.com/search?q=Red+Cabbage,+Blue+Cheese,+and+Walnut+Empañadas"
4302,Stir-Fried Sesame Baby Bok Choy ,4.4,https://www.epicurious.com/search?q=Stir-Fried+Sesame+Baby+Bok+Choy
4303,Beer-Simmered Grilled Sausages ,4.4,https://www.epicurious.com/search?q=Beer-Simmered+Grilled+Sausages
4304,Halibut Fish Sticks with Dill-Caper Tartar Sauce ,4.4,https://www.epicurious.com/search?q=Halibut+Fish+Sticks+with+Dill-Caper+Tartar+Sauce
4305,Asian Chicken Hot Pot with Sesame and Garlic Dipping Sauces ,3.1,https://www.epicurious.com/search?q=Asian+Chicken+Hot+Pot+with+Sesame+and+Garlic+Dipping+Sauces
4306,Lamb Burgers in Pita with Yogurt Sauce ,4.4,https://www.epicurious.com/search?q=Lamb+Burgers+in+Pita+with+Yogurt+Sauce
4307,Chocolate Cream Pie ,5.0,https://www.epicurious.com/search?q=Chocolate+Cream+Pie
4308,Do-Ahead Turkey Stock ,4.4,https://www.epicurious.com/search?q=Do-Ahead+Turkey+Stock
4309,Crunchy Chicken Salad ,3.8,https://www.epicurious.com/search?q=Crunchy+Chicken+Salad
4310,Turkey Stock ,0.0,https://www.epicurious.com/search?q=Turkey+Stock
4311,Beef Cheeks Braised in Red Wine with Orange Zest (Joues de Boeuf aux Agrumes) ,3.8,https://www.epicurious.com/search?q=Beef+Cheeks+Braised+in+Red+Wine+with+Orange+Zest+(Joues+de+Boeuf+aux+Agrumes)
4312,Mashed Kohlrabi With Brown Butter ,0.0,https://www.epicurious.com/search?q=Mashed+Kohlrabi+With+Brown+Butter
4313,Grilled Rib-Eyed Steaks with Béarnaise Butter ,4.4,https://www.epicurious.com/search?q=Grilled+Rib-Eyed+Steaks+with+Béarnaise+Butter
4314,Red-Braised Pork (Hong Shao Rou) ,3.8,https://www.epicurious.com/search?q=Red-Braised+Pork+(Hong+Shao+Rou)
4315,Cold Asian Noodle Salad with Chicken and Cucumbers ,0.0,https://www.epicurious.com/search?q=Cold+Asian+Noodle+Salad+with+Chicken+and+Cucumbers
4316,Pineapple and Cardamom Chicken with Mint ,4.4,https://www.epicurious.com/search?q=Pineapple+and+Cardamom+Chicken+with+Mint
4317,Asparagus Green Onion Sauté ,4.4,https://www.epicurious.com/search?q=Asparagus+Green+Onion+Sauté
4318,Coconut Pound Cake ,4.4,https://www.epicurious.com/search?q=Coconut+Pound+Cake
4319,Deviled Ham and Pickle Sandwiches ,4.4,https://www.epicurious.com/search?q=Deviled+Ham+and+Pickle+Sandwiches
4320,Peanut Butter Chocolate Chip Breads ,3.8,https://www.epicurious.com/search?q=Peanut+Butter+Chocolate+Chip+Breads
4321,Chicken and Mashed Potatoes with Herb-Roasted Tomatoes and Olive Broth ,4.4,https://www.epicurious.com/search?q=Chicken+and+Mashed+Potatoes+with+Herb-Roasted+Tomatoes+and+Olive+Broth
4322,"Saffron Chicken Breasts with English Pea Purée, Pea Shoots, and Mint ",3.8,"https://www.epicurious.com/search?q=Saffron+Chicken+Breasts+with+English+Pea+Purée,+Pea+Shoots,+and+Mint"
4323,"Caramelized Pistachio, Walnut, and Almond Tart ",4.4,"https://www.epicurious.com/search?q=Caramelized+Pistachio,+Walnut,+and+Almond+Tart"
4324,Sausage Stew ,3.8,https://www.epicurious.com/search?q=Sausage+Stew
4325,Cherry-Apricot Yogurt Sundaes ,5.0,https://www.epicurious.com/search?q=Cherry-Apricot+Yogurt+Sundaes
4326,Poached Pears with Quince Paste in Parmesan Cloaks ,3.1,https://www.epicurious.com/search?q=Poached+Pears+with+Quince+Paste+in+Parmesan+Cloaks
4327,Caramelized Bananas and Vanilla Cream in Phyllo Cups ,4.4,https://www.epicurious.com/search?q=Caramelized+Bananas+and+Vanilla+Cream+in+Phyllo+Cups
4328,Southern Fried Chicken with Country Gravy ,3.8,https://www.epicurious.com/search?q=Southern+Fried+Chicken+with+Country+Gravy
4329,Parchment-Baked Sea Bass with Morels and Red Wine Sauce ,3.1,https://www.epicurious.com/search?q=Parchment-Baked+Sea+Bass+with+Morels+and+Red+Wine+Sauce
4330,Salsa Verde ,4.4,https://www.epicurious.com/search?q=Salsa+Verde
4331,Silver Palate Sour Cream Apple Pie ,4.4,https://www.epicurious.com/search?q=Silver+Palate+Sour+Cream+Apple+Pie
4332,Rob Roy I ,3.8,https://www.epicurious.com/search?q=Rob+Roy+I
4333,Sour Cream Ice Cream ,5.0,https://www.epicurious.com/search?q=Sour+Cream+Ice+Cream
4334,Spicy Soy Glaze ,4.4,https://www.epicurious.com/search?q=Spicy+Soy+Glaze
4335,"Smoked Turkey, Blue Cheese, and Red Onion Sandwiches ",4.4,"https://www.epicurious.com/search?q=Smoked+Turkey,+Blue+Cheese,+and+Red+Onion+Sandwiches"
4336,Rösti with Black Forest Ham and Chives ,3.8,https://www.epicurious.com/search?q=Rösti+with+Black+Forest+Ham+and+Chives
4337,Egg Curry with Tomatoes and Cilantro ,1.2,https://www.epicurious.com/search?q=Egg+Curry+with+Tomatoes+and+Cilantro
4338,Roasted Parsnips and Butternut Squash ,3.8,https://www.epicurious.com/search?q=Roasted+Parsnips+and+Butternut+Squash
4339,Flourless Chocolate-Orange Almond Cake ,3.8,https://www.epicurious.com/search?q=Flourless+Chocolate-Orange+Almond+Cake
4340,Toasted-Garlic Rice with Fresh Herbs and Lime ,4.4,https://www.epicurious.com/search?q=Toasted-Garlic+Rice+with+Fresh+Herbs+and+Lime
4341,Roasted Chicken Legs with Jalapeño and Tomato ,3.8,https://www.epicurious.com/search?q=Roasted+Chicken+Legs+with+Jalapeño+and+Tomato
4342,Boiled Dressing ,4.4,https://www.epicurious.com/search?q=Boiled+Dressing
4343,Fennel Cucumber Relish ,3.8,https://www.epicurious.com/search?q=Fennel+Cucumber+Relish
4344,Fall Fruits and Vegetables ,3.1,https://www.epicurious.com/search?q=Fall+Fruits+and+Vegetables
4345,Salmon with Sesame-Peppercorn Crust ,4.4,https://www.epicurious.com/search?q=Salmon+with+Sesame-Peppercorn+Crust
4346,Pineapple Rum Cocktails ,3.1,https://www.epicurious.com/search?q=Pineapple+Rum+Cocktails
4347,Dill Sauce ,5.0,https://www.epicurious.com/search?q=Dill+Sauce
4348,Mustard-Horseradish Sauce ,4.4,https://www.epicurious.com/search?q=Mustard-Horseradish+Sauce
4349,Chinese Braised Pork with Cellophane Noodles ,3.1,https://www.epicurious.com/search?q=Chinese+Braised+Pork+with+Cellophane+Noodles
4350,Watermelon and Feta Salad ,4.4,https://www.epicurious.com/search?q=Watermelon+and+Feta+Salad
4351,Rosemary and Garlic Roasted Potatoes ,4.4,https://www.epicurious.com/search?q=Rosemary+and+Garlic+Roasted+Potatoes
4352,Brown Oatmeal Soda Bread ,3.8,https://www.epicurious.com/search?q=Brown+Oatmeal+Soda+Bread
4353,Banana Orange Crepes ,5.0,https://www.epicurious.com/search?q=Banana+Orange+Crepes
4354,Vine Leaf-Wrapped Sheep's-Milk Ricotta with Fennel and Olives ,4.4,https://www.epicurious.com/search?q=Vine+Leaf-Wrapped+Sheep's-Milk+Ricotta+with+Fennel+and+Olives
4355,Eggs Florentine Plus ,4.4,https://www.epicurious.com/search?q=Eggs+Florentine+Plus
4356,Lentil Soup Kuppin ,3.1,https://www.epicurious.com/search?q=Lentil+Soup+Kuppin
4357,Cranberry-Pear Crumble ,0.0,https://www.epicurious.com/search?q=Cranberry-Pear+Crumble
4358,Toasted Rice Powder ,0.0,https://www.epicurious.com/search?q=Toasted+Rice+Powder
4359,Fluffy Baked Eggs with Roasted-Vegetable Hash ,4.4,https://www.epicurious.com/search?q=Fluffy+Baked+Eggs+with+Roasted-Vegetable+Hash
4360,Chocolate-Amaretti Tortes ,4.4,https://www.epicurious.com/search?q=Chocolate-Amaretti+Tortes
4361,Fruit Salad Buffet ,5.0,https://www.epicurious.com/search?q=Fruit+Salad+Buffet
4362,"Pasta with 15-Minute Ham, Pea, and Cream Sauce ",4.4,"https://www.epicurious.com/search?q=Pasta+with+15-Minute+Ham,+Pea,+and+Cream+Sauce"
4363,Fettucine Carbonara with Fried Eggs ,4.4,https://www.epicurious.com/search?q=Fettucine+Carbonara+with+Fried+Eggs
4364,Roast Beef Vegetable Hash ,3.8,https://www.epicurious.com/search?q=Roast+Beef+Vegetable+Hash
4365,"Chicken Fricassée with Carrots, Mustard Greens and Avgolemono Sauce ",3.8,"https://www.epicurious.com/search?q=Chicken+Fricassée+with+Carrots,+Mustard+Greens+and+Avgolemono+Sauce"
4366,Mashed Potatoes with Caramelized Garlic and Parsnips ,3.1,https://www.epicurious.com/search?q=Mashed+Potatoes+with+Caramelized+Garlic+and+Parsnips
4367,Chawan Mushi with Shrimp and Spring Peas ,4.4,https://www.epicurious.com/search?q=Chawan+Mushi+with+Shrimp+and+Spring+Peas
4368,Grilled Gazpacho Salad with Shrimp ,4.4,https://www.epicurious.com/search?q=Grilled+Gazpacho+Salad+with+Shrimp
4369,Curly Endive and Apple Smoked Bacon Salad ,5.0,https://www.epicurious.com/search?q=Curly+Endive+and+Apple+Smoked+Bacon+Salad
4370,Mustard Aspic ,3.1,https://www.epicurious.com/search?q=Mustard+Aspic
4371,Potato Latkes ,5.0,https://www.epicurious.com/search?q=Potato+Latkes
4372,Grilled Tuna and Mango Salad ,4.4,https://www.epicurious.com/search?q=Grilled+Tuna+and+Mango+Salad
4373,"Chocolate, Cinnamon, and Hazelnut Thumbprints ",4.4,"https://www.epicurious.com/search?q=Chocolate,+Cinnamon,+and+Hazelnut+Thumbprints"
4374,Crab and Cucumber Pastries with Mustard Sauce ,4.4,https://www.epicurious.com/search?q=Crab+and+Cucumber+Pastries+with+Mustard+Sauce
4375,Ginger Scallion Egg-Drop Soup ,4.4,https://www.epicurious.com/search?q=Ginger+Scallion+Egg-Drop+Soup
4376,Cranberry-Teriyaki Glaze ,4.4,https://www.epicurious.com/search?q=Cranberry-Teriyaki+Glaze
4377,Chocolate Soufflé ,5.0,https://www.epicurious.com/search?q=Chocolate+Soufflé
4378,Lemon Cream Cheese Frosting ,4.4,https://www.epicurious.com/search?q=Lemon+Cream+Cheese+Frosting
4379,Squid and Pork Noodle Salad ,3.8,https://www.epicurious.com/search?q=Squid+and+Pork+Noodle+Salad
4380,Pork Scaloppine with Sun-Dried Tomatoes and Rosemary ,4.4,https://www.epicurious.com/search?q=Pork+Scaloppine+with+Sun-Dried+Tomatoes+and+Rosemary
4381,Rum-Punch Granita ,0.0,https://www.epicurious.com/search?q=Rum-Punch+Granita
4382,"Chinese-Hawaiian ""Barbecued"" Ribs ",4.4,"https://www.epicurious.com/search?q=Chinese-Hawaiian+""Barbecued""+Ribs"
4383,Mango-Banana Cake ,3.8,https://www.epicurious.com/search?q=Mango-Banana+Cake
4384,Chicken Fajitas ,1.9,https://www.epicurious.com/search?q=Chicken+Fajitas
4385,Cajun Seafood Pasta ,4.4,https://www.epicurious.com/search?q=Cajun+Seafood+Pasta
4386,Stuffed Rolled Tortillas ,4.4,https://www.epicurious.com/search?q=Stuffed+Rolled+Tortillas
4387,Pear and Pumpkin Pie ,4.4,https://www.epicurious.com/search?q=Pear+and+Pumpkin+Pie
4388,Wild Turkey Glazed Ribs ,3.8,https://www.epicurious.com/search?q=Wild+Turkey+Glazed+Ribs
4389,Turkey Giblet Gravy ,3.8,https://www.epicurious.com/search?q=Turkey+Giblet+Gravy
4390,Chicken-Fried Steak with Sausage Gravy ,3.8,https://www.epicurious.com/search?q=Chicken-Fried+Steak+with+Sausage+Gravy
4391,Glazed Strawberry Pie ,3.8,https://www.epicurious.com/search?q=Glazed+Strawberry+Pie
4392,Brandy Cobbler ,0.0,https://www.epicurious.com/search?q=Brandy+Cobbler
4393,Baked Chicken with Barbecue Sauce ,3.8,https://www.epicurious.com/search?q=Baked+Chicken+with+Barbecue+Sauce
4394,Pig in a Haystack ,4.4,https://www.epicurious.com/search?q=Pig+in+a+Haystack
4395,Mussels with Thai Red Curry ,5.0,https://www.epicurious.com/search?q=Mussels+with+Thai+Red+Curry
4396,Turkey Chopped Salad with Spicy Avocado Dressing ,3.8,https://www.epicurious.com/search?q=Turkey+Chopped+Salad+with+Spicy+Avocado+Dressing
4397,Beets with Mint and Yogurt ,3.8,https://www.epicurious.com/search?q=Beets+with+Mint+and+Yogurt
4398,"Oatmeal, Date, Pecan and Chocolate Chip Cookies ",3.8,"https://www.epicurious.com/search?q=Oatmeal,+Date,+Pecan+and+Chocolate+Chip+Cookies"
4399,"Cocoa Meringue Baskets with Nectarines, Berries, and Cream ",2.5,"https://www.epicurious.com/search?q=Cocoa+Meringue+Baskets+with+Nectarines,+Berries,+and+Cream"
4400,Cuban Grilled Pork (Lechon Asado) ,4.4,https://www.epicurious.com/search?q=Cuban+Grilled+Pork+(Lechon+Asado)
4401,Lemon Pepper Dressing ,4.4,https://www.epicurious.com/search?q=Lemon+Pepper+Dressing
4402,Kingston II ,0.0,https://www.epicurious.com/search?q=Kingston+II
4403,Caribbean Coconut Curry Sauce ,3.8,https://www.epicurious.com/search?q=Caribbean+Coconut+Curry+Sauce
4404,Apple-Clove Butter ,3.8,https://www.epicurious.com/search?q=Apple-Clove+Butter
4405,Sauce Gribiche ,0.0,https://www.epicurious.com/search?q=Sauce+Gribiche
4406,Spicy Straw Potatoes ,4.4,https://www.epicurious.com/search?q=Spicy+Straw+Potatoes
4407,Porcini-Rubbed Turkey with Shiitake-Madeira Gravy ,4.4,https://www.epicurious.com/search?q=Porcini-Rubbed+Turkey+with+Shiitake-Madeira+Gravy
4408,Cream of Tomato Soup with Souffléed Cheese Toasts ,3.8,https://www.epicurious.com/search?q=Cream+of+Tomato+Soup+with+Souffléed+Cheese+Toasts
4409,Lamb Chops with Spicy Peanut Sauce ,4.4,https://www.epicurious.com/search?q=Lamb+Chops+with+Spicy+Peanut+Sauce
4410,Blue Claw Crab Boil with Asian Condiments ,3.1,https://www.epicurious.com/search?q=Blue+Claw+Crab+Boil+with+Asian+Condiments
4411,"Conch Salad, Man! ",4.4,"https://www.epicurious.com/search?q=Conch+Salad,+Man!"
4412,Cardamom Spice Blend ,0.0,https://www.epicurious.com/search?q=Cardamom+Spice+Blend
4413,Chocolate-Pistachio Torte with Warm Chocolate Ganache ,3.1,https://www.epicurious.com/search?q=Chocolate-Pistachio+Torte+with+Warm+Chocolate+Ganache
4414,Ham and Cheese Griddle Cakes ,3.8,https://www.epicurious.com/search?q=Ham+and+Cheese+Griddle+Cakes
4415,Herbed Balsamic Chicken with Blue Cheese ,4.4,https://www.epicurious.com/search?q=Herbed+Balsamic+Chicken+with+Blue+Cheese
4416,Karo Classic Pecan Pie ,0.0,https://www.epicurious.com/search?q=Karo+Classic+Pecan+Pie
4417,Currant Scones ,3.1,https://www.epicurious.com/search?q=Currant+Scones
4418,Roasted Winter Vegetables ,5.0,https://www.epicurious.com/search?q=Roasted+Winter+Vegetables
4419,"Pierogies with Tomatoes, Browned Onions, and Dill ",3.1,"https://www.epicurious.com/search?q=Pierogies+with+Tomatoes,+Browned+Onions,+and+Dill"
4420,Moscow Mule ,0.0,https://www.epicurious.com/search?q=Moscow+Mule
4421,Scalloped Turkey ,3.1,https://www.epicurious.com/search?q=Scalloped+Turkey
4422,Quick Plum Preserves ,4.4,https://www.epicurious.com/search?q=Quick+Plum+Preserves
4423,Braised Lamb Shanks with Caramelized Onions and Shallots ,4.4,https://www.epicurious.com/search?q=Braised+Lamb+Shanks+with+Caramelized+Onions+and+Shallots
4424,Brussels Sprouts with Shallots and Wild Mushrooms ,4.4,https://www.epicurious.com/search?q=Brussels+Sprouts+with+Shallots+and+Wild+Mushrooms
4425,Garden Vegetable Enchiladas ,4.4,https://www.epicurious.com/search?q=Garden+Vegetable+Enchiladas
4426,Double Peach Mousse ,0.0,https://www.epicurious.com/search?q=Double+Peach+Mousse
4427,"Poached Eggs with Mushroom, Tamarillo, and Sage ",0.0,"https://www.epicurious.com/search?q=Poached+Eggs+with+Mushroom,+Tamarillo,+and+Sage"
4428,Passion Fruit Champagne Cocktail ,5.0,https://www.epicurious.com/search?q=Passion+Fruit+Champagne+Cocktail
4429,Raspberry Tart May ,4.4,https://www.epicurious.com/search?q=Raspberry+Tart+May
